date,VXAZN,VIX9D,VIX,VXAPL
2000-03-20,37.29,16.06,22.96,31.57
2000-03-21,37.29,16.06,21.7,31.57
2000-03-22,37.29,16.06,21.49,31.57
2000-03-23,37.29,16.06,22.26,31.57
2000-03-24,37.29,16.06,23.31,31.57
2000-03-27,37.29,16.06,24.53,31.57
2000-03-28,37.29,16.06,24.86,31.57
2000-03-29,37.29,16.06,24.1,31.57
2000-03-30,37.29,16.06,25.47,31.57
2000-03-31,37.29,16.06,24.11,31.57
2000-04-03,37.29,16.06,24.03,31.57
2000-04-04,37.29,16.06,27.12,31.57
2000-04-05,37.29,16.06,28.41,31.57
2000-04-06,37.29,16.06,27.15,31.57
2000-04-07,37.29,16.06,24.39,31.57
2000-04-10,37.29,16.06,25.99,31.57
2000-04-11,37.29,16.06,27.25,31.57
2000-04-12,37.29,16.06,28.98,31.57
2000-04-13,37.29,16.06,29.4,31.57
2000-04-14,37.29,16.06,33.49,31.57
2000-04-17,37.29,16.06,28.95,31.57
2000-04-18,37.29,16.06,26.12,31.57
2000-04-19,37.29,16.06,27.02,31.57
2000-04-20,37.29,16.06,25.85,31.57
2000-04-24,37.29,16.06,27.37,31.57
2000-04-25,37.29,16.06,25.24,31.57
2000-04-26,37.29,16.06,26.97,31.57
2000-04-27,37.29,16.06,26.19,31.57
2000-04-28,37.29,16.06,26.2,31.57
2000-05-01,37.29,16.06,25.88,31.57
2000-05-02,37.29,16.06,28.5,31.57
2000-05-03,37.29,16.06,31.63,31.57
2000-05-04,37.29,16.06,30.77,31.57
2000-05-05,37.29,16.06,27.53,31.57
2000-05-08,37.29,16.06,28.2,31.57
2000-05-09,37.29,16.06,28.93,31.57
2000-05-10,37.29,16.06,29.87,31.57
2000-05-11,37.29,16.06,27.76,31.57
2000-05-12,37.29,16.06,26.05,31.57
2000-05-15,37.29,16.06,24.86,31.57
2000-05-16,37.29,16.06,24.34,31.57
2000-05-17,37.29,16.06,23.98,31.57
2000-05-18,37.29,16.06,23.96,31.57
2000-05-19,37.29,16.06,25.44,31.57
2000-05-22,37.29,16.06,26.0,31.57
2000-05-23,37.29,16.06,25.87,31.57
2000-05-24,37.29,16.06,24.32,31.57
2000-05-25,37.29,16.06,24.58,31.57
2000-05-26,37.29,16.06,24.47,31.57
2000-05-30,37.29,16.06,23.62,31.57
2000-05-31,37.29,16.06,23.65,31.57
2000-06-01,37.29,16.06,22.36,31.57
2000-06-02,37.29,16.06,21.48,31.57
2000-06-05,37.29,16.06,22.71,31.57
2000-06-06,37.29,16.06,23.05,31.57
2000-06-07,37.29,16.06,22.48,31.57
2000-06-08,37.29,16.06,22.77,31.57
2000-06-09,37.29,16.06,22.14,31.57
2000-06-12,37.29,16.06,22.32,31.57
2000-06-13,37.29,16.06,21.67,31.57
2000-06-14,37.29,16.06,21.48,31.57
2000-06-15,37.29,16.06,20.68,31.57
2000-06-16,37.29,16.06,20.5,31.57
2000-06-19,37.29,16.06,20.63,31.57
2000-06-20,37.29,16.06,20.88,31.57
2000-06-21,37.29,16.06,20.61,31.57
2000-06-22,37.29,16.06,22.0,31.57
2000-06-23,37.29,16.06,22.34,31.57
2000-06-26,37.29,16.06,22.45,31.57
2000-06-27,37.29,16.06,21.8,31.57
2000-06-28,37.29,16.06,20.29,31.57
2000-06-29,37.29,16.06,19.7,31.57
2000-06-30,37.29,16.06,19.54,31.57
2000-07-03,37.29,16.06,19.83,31.57
2000-07-05,37.29,16.06,21.16,31.57
2000-07-06,37.29,16.06,20.94,31.57
2000-07-07,37.29,16.06,19.22,31.57
2000-07-10,37.29,16.06,20.33,31.57
2000-07-11,37.29,16.06,20.11,31.57
2000-07-12,37.29,16.06,20.03,31.57
2000-07-13,37.29,16.06,20.03,31.57
2000-07-14,37.29,16.06,19.32,31.57
2000-07-17,37.29,16.06,19.45,31.57
2000-07-18,37.29,16.06,19.75,31.57
2000-07-19,37.29,16.06,19.65,31.57
2000-07-20,37.29,16.06,18.94,31.57
2000-07-21,37.29,16.06,18.94,31.57
2000-07-24,37.29,16.06,19.92,31.57
2000-07-25,37.29,16.06,19.39,31.57
2000-07-26,37.29,16.06,19.67,31.57
2000-07-27,37.29,16.06,19.6,31.57
2000-07-28,37.29,16.06,20.84,31.57
2000-07-31,37.29,16.06,20.74,31.57
2000-08-01,37.29,16.06,20.55,31.57
2000-08-02,37.29,16.06,20.0,31.57
2000-08-03,37.29,16.06,19.99,31.57
2000-08-04,37.29,16.06,18.62,31.57
2000-08-07,37.29,16.06,19.03,31.57
2000-08-08,37.29,16.06,18.79,31.57
2000-08-09,37.29,16.06,19.18,31.57
2000-08-10,37.29,16.06,19.19,31.57
2000-08-11,37.29,16.06,18.55,31.57
2000-08-14,37.29,16.06,17.88,31.57
2000-08-15,37.29,16.06,17.98,31.57
2000-08-16,37.29,16.06,18.02,31.57
2000-08-17,37.29,16.06,17.48,31.57
2000-08-18,37.29,16.06,17.05,31.57
2000-08-21,37.29,16.06,17.35,31.57
2000-08-22,37.29,16.06,17.47,31.57
2000-08-23,37.29,16.06,17.38,31.57
2000-08-24,37.29,16.06,17.04,31.57
2000-08-25,37.29,16.06,16.53,31.57
2000-08-28,37.29,16.06,16.54,31.57
2000-08-29,37.29,16.06,16.89,31.57
2000-08-30,37.29,16.06,17.69,31.57
2000-08-31,37.29,16.06,16.84,31.57
2000-09-01,37.29,16.06,17.53,31.57
2000-09-05,37.29,16.06,19.82,31.57
2000-09-06,37.29,16.06,20.79,31.57
2000-09-07,37.29,16.06,19.42,31.57
2000-09-08,37.29,16.06,18.46,31.57
2000-09-11,37.29,16.06,18.4,31.57
2000-09-12,37.29,16.06,18.59,31.57
2000-09-13,37.29,16.06,18.32,31.57
2000-09-14,37.29,16.06,18.26,31.57
2000-09-15,37.29,16.06,18.52,31.57
2000-09-18,37.29,16.06,20.25,31.57
2000-09-19,37.29,16.06,19.54,31.57
2000-09-20,37.29,16.06,19.93,31.57
2000-09-21,37.29,16.06,20.18,31.57
2000-09-22,37.29,16.06,20.74,31.57
2000-09-25,37.29,16.06,21.41,31.57
2000-09-26,37.29,16.06,21.88,31.57
2000-09-27,37.29,16.06,21.67,31.57
2000-09-28,37.29,16.06,19.47,31.57
2000-09-29,37.29,16.06,20.57,31.57
2000-10-02,37.29,16.06,21.23,31.57
2000-10-03,37.29,16.06,21.85,31.57
2000-10-04,37.29,16.06,21.54,31.57
2000-10-05,37.29,16.06,21.03,31.57
2000-10-06,37.29,16.06,22.71,31.57
2000-10-09,37.29,16.06,24.02,31.57
2000-10-10,37.29,16.06,24.86,31.57
2000-10-11,37.29,16.06,26.57,31.57
2000-10-12,37.29,16.06,30.51,31.57
2000-10-13,37.29,16.06,27.6,31.57
2000-10-16,37.29,16.06,26.79,31.57
2000-10-17,37.29,16.06,27.84,31.57
2000-10-18,37.29,16.06,28.72,31.57
2000-10-19,37.29,16.06,25.09,31.57
2000-10-20,37.29,16.06,24.24,31.57
2000-10-23,37.29,16.06,24.69,31.57
2000-10-24,37.29,16.06,24.28,31.57
2000-10-25,37.29,16.06,26.65,31.57
2000-10-26,37.29,16.06,28.62,31.57
2000-10-27,37.29,16.06,26.47,31.57
2000-10-30,37.29,16.06,25.46,31.57
2000-10-31,37.29,16.06,23.63,31.57
2000-11-01,37.29,16.06,24.28,31.57
2000-11-02,37.29,16.06,23.92,31.57
2000-11-03,37.29,16.06,23.67,31.57
2000-11-06,37.29,16.06,24.52,31.57
2000-11-07,37.29,16.06,24.91,31.57
2000-11-08,37.29,16.06,25.66,31.57
2000-11-09,37.29,16.06,27.2,31.57
2000-11-10,37.29,16.06,28.53,31.57
2000-11-13,37.29,16.06,29.06,31.57
2000-11-14,37.29,16.06,26.81,31.57
2000-11-15,37.29,16.06,26.15,31.57
2000-11-16,37.29,16.06,25.05,31.57
2000-11-17,37.29,16.06,24.81,31.57
2000-11-20,37.29,16.06,27.43,31.57
2000-11-21,37.29,16.06,26.62,31.57
2000-11-22,37.29,16.06,27.71,31.57
2000-11-24,37.29,16.06,26.0,31.57
2000-11-27,37.29,16.06,26.93,31.57
2000-11-28,37.29,16.06,27.64,31.57
2000-11-29,37.29,16.06,27.49,31.57
2000-11-30,37.29,16.06,29.65,31.57
2000-12-01,37.29,16.06,27.48,31.57
2000-12-04,37.29,16.06,27.78,31.57
2000-12-05,37.29,16.06,24.99,31.57
2000-12-06,37.29,16.06,25.07,31.57
2000-12-07,37.29,16.06,25.34,31.57
2000-12-08,37.29,16.06,22.41,31.57
2000-12-11,37.29,16.06,23.51,31.57
2000-12-12,37.29,16.06,24.88,31.57
2000-12-13,37.29,16.06,23.63,31.57
2000-12-14,37.29,16.06,24.86,31.57
2000-12-15,37.29,16.06,26.55,31.57
2000-12-18,37.29,16.06,27.7,31.57
2000-12-19,37.29,16.06,27.17,31.57
2000-12-20,37.29,16.06,31.74,31.57
2000-12-21,37.29,16.06,29.66,31.57
2000-12-22,37.29,16.06,27.55,31.57
2000-12-26,37.29,16.06,28.73,31.57
2000-12-27,37.29,16.06,28.14,31.57
2000-12-28,37.29,16.06,26.57,31.57
2000-12-29,37.29,16.06,26.85,31.57
2001-01-02,37.29,16.06,29.99,31.57
2001-01-03,37.29,16.06,26.6,31.57
2001-01-04,37.29,16.06,26.97,31.57
2001-01-05,37.29,16.06,28.67,31.57
2001-01-08,37.29,16.06,29.84,31.57
2001-01-09,37.29,16.06,27.99,31.57
2001-01-10,37.29,16.06,26.8,31.57
2001-01-11,37.29,16.06,25.79,31.57
2001-01-12,37.29,16.06,24.56,31.57
2001-01-16,37.29,16.06,25.28,31.57
2001-01-17,37.29,16.06,24.93,31.57
2001-01-18,37.29,16.06,23.37,31.57
2001-01-19,37.29,16.06,23.24,31.57
2001-01-22,37.29,16.06,23.25,31.57
2001-01-23,37.29,16.06,21.57,31.57
2001-01-24,37.29,16.06,22.03,31.57
2001-01-25,37.29,16.06,22.64,31.57
2001-01-26,37.29,16.06,22.57,31.57
2001-01-29,37.29,16.06,22.61,31.57
2001-01-30,37.29,16.06,22.57,31.57
2001-01-31,37.29,16.06,22.02,31.57
2001-02-01,37.29,16.06,21.66,31.57
2001-02-02,37.29,16.06,21.95,31.57
2001-02-05,37.29,16.06,22.19,31.57
2001-02-06,37.29,16.06,21.98,31.57
2001-02-07,37.29,16.06,21.67,31.57
2001-02-08,37.29,16.06,21.46,31.57
2001-02-09,37.29,16.06,22.03,31.57
2001-02-12,37.29,16.06,21.92,31.57
2001-02-13,37.29,16.06,21.37,31.57
2001-02-14,37.29,16.06,21.52,31.57
2001-02-15,37.29,16.06,20.27,31.57
2001-02-16,37.29,16.06,22.12,31.57
2001-02-20,37.29,16.06,24.69,31.57
2001-02-21,37.29,16.06,25.75,31.57
2001-02-22,37.29,16.06,26.76,31.57
2001-02-23,37.29,16.06,27.21,31.57
2001-02-26,37.29,16.06,25.43,31.57
2001-02-27,37.29,16.06,26.49,31.57
2001-02-28,37.29,16.06,28.35,31.57
2001-03-01,37.29,16.06,28.08,31.57
2001-03-02,37.29,16.06,27.43,31.57
2001-03-05,37.29,16.06,27.12,31.57
2001-03-06,37.29,16.06,25.89,31.57
2001-03-07,37.29,16.06,24.12,31.57
2001-03-08,37.29,16.06,24.29,31.57
2001-03-09,37.29,16.06,25.62,31.57
2001-03-12,37.29,16.06,30.32,31.57
2001-03-13,37.29,16.06,27.55,31.57
2001-03-14,37.29,16.06,29.61,31.57
2001-03-15,37.29,16.06,28.56,31.57
2001-03-16,37.29,16.06,29.91,31.57
2001-03-19,37.29,16.06,29.78,31.57
2001-03-20,37.29,16.06,30.96,31.57
2001-03-21,37.29,16.06,31.93,31.57
2001-03-22,37.29,16.06,32.84,31.57
2001-03-23,37.29,16.06,30.45,31.57
2001-03-26,37.29,16.06,29.04,31.57
2001-03-27,37.29,16.06,27.04,31.57
2001-03-28,37.29,16.06,28.58,31.57
2001-03-29,37.29,16.06,29.17,31.57
2001-03-30,37.29,16.06,28.64,31.57
2001-04-02,37.29,16.06,31.21,31.57
2001-04-03,37.29,16.06,34.72,31.57
2001-04-04,37.29,16.06,34.07,31.57
2001-04-05,37.29,16.06,29.94,31.57
2001-04-06,37.29,16.06,31.69,31.57
2001-04-09,37.29,16.06,31.91,31.57
2001-04-10,37.29,16.06,29.44,31.57
2001-04-11,37.29,16.06,28.46,31.57
2001-04-12,37.29,16.06,26.12,31.57
2001-04-16,37.29,16.06,26.33,31.57
2001-04-17,37.29,16.06,25.61,31.57
2001-04-18,37.29,16.06,24.13,31.57
2001-04-19,37.29,16.06,24.16,31.57
2001-04-20,37.29,16.06,25.38,31.57
2001-04-23,37.29,16.06,28.16,31.57
2001-04-24,37.29,16.06,28.49,31.57
2001-04-25,37.29,16.06,27.4,31.57
2001-04-26,37.29,16.06,25.96,31.57
2001-04-27,37.29,16.06,24.02,31.57
2001-04-30,37.29,16.06,25.48,31.57
2001-05-01,37.29,16.06,24.2,31.57
2001-05-02,37.29,16.06,24.23,31.57
2001-05-03,37.29,16.06,25.78,31.57
2001-05-04,37.29,16.06,23.91,31.57
2001-05-07,37.29,16.06,24.86,31.57
2001-05-08,37.29,16.06,24.44,31.57
2001-05-09,37.29,16.06,24.35,31.57
2001-05-10,37.29,16.06,24.0,31.57
2001-05-11,37.29,16.06,23.54,31.57
2001-05-14,37.29,16.06,24.26,31.57
2001-05-15,37.29,16.06,23.71,31.57
2001-05-16,37.29,16.06,21.89,31.57
2001-05-17,37.29,16.06,21.47,31.57
2001-05-18,37.29,16.06,21.23,31.57
2001-05-21,37.29,16.06,20.76,31.57
2001-05-22,37.29,16.06,21.35,31.57
2001-05-23,37.29,16.06,22.08,31.57
2001-05-24,37.29,16.06,20.57,31.57
2001-05-25,37.29,16.06,20.6,31.57
2001-05-29,37.29,16.06,22.14,31.57
2001-05-30,37.29,16.06,22.76,31.57
2001-05-31,37.29,16.06,22.64,31.57
2001-06-01,37.29,16.06,21.59,31.57
2001-06-04,37.29,16.06,21.38,31.57
2001-06-05,37.29,16.06,19.58,31.57
2001-06-06,37.29,16.06,20.39,31.57
2001-06-07,37.29,16.06,19.67,31.57
2001-06-08,37.29,16.06,19.92,31.57
2001-06-11,37.29,16.06,20.7,31.57
2001-06-12,37.29,16.06,20.7,31.57
2001-06-13,37.29,16.06,21.45,31.57
2001-06-14,37.29,16.06,23.12,31.57
2001-06-15,37.29,16.06,22.81,31.57
2001-06-18,37.29,16.06,23.17,31.57
2001-06-19,37.29,16.06,22.34,31.57
2001-06-20,37.29,16.06,21.71,31.57
2001-06-21,37.29,16.06,19.38,31.57
2001-06-22,37.29,16.06,20.02,31.57
2001-06-25,37.29,16.06,20.67,31.57
2001-06-26,37.29,16.06,21.2,31.57
2001-06-27,37.29,16.06,20.88,31.57
2001-06-28,37.29,16.06,20.01,31.57
2001-06-29,37.29,16.06,19.06,31.57
2001-07-02,37.29,16.06,18.76,31.57
2001-07-03,37.29,16.06,18.92,31.57
2001-07-05,37.29,16.06,20.09,31.57
2001-07-06,37.29,16.06,21.63,31.57
2001-07-09,37.29,16.06,22.48,31.57
2001-07-10,37.29,16.06,23.25,31.57
2001-07-11,37.29,16.06,24.01,31.57
2001-07-12,37.29,16.06,22.09,31.57
2001-07-13,37.29,16.06,21.14,31.57
2001-07-16,37.29,16.06,22.91,31.57
2001-07-17,37.29,16.06,22.61,31.57
2001-07-18,37.29,16.06,23.6,31.57
2001-07-19,37.29,16.06,22.51,31.57
2001-07-20,37.29,16.06,22.34,31.57
2001-07-23,37.29,16.06,23.74,31.57
2001-07-24,37.29,16.06,25.24,31.57
2001-07-25,37.29,16.06,24.0,31.57
2001-07-26,37.29,16.06,23.01,31.57
2001-07-27,37.29,16.06,22.0,31.57
2001-07-30,37.29,16.06,22.69,31.57
2001-07-31,37.29,16.06,21.62,31.57
2001-08-01,37.29,16.06,20.56,31.57
2001-08-02,37.29,16.06,20.09,31.57
2001-08-03,37.29,16.06,19.89,31.57
2001-08-06,37.29,16.06,21.89,31.57
2001-08-07,37.29,16.06,21.01,31.57
2001-08-08,37.29,16.06,22.32,31.57
2001-08-09,37.29,16.06,21.75,31.57
2001-08-10,37.29,16.06,20.55,31.57
2001-08-13,37.29,16.06,20.42,31.57
2001-08-14,37.29,16.06,20.48,31.57
2001-08-15,37.29,16.06,20.91,31.57
2001-08-16,37.29,16.06,21.54,31.57
2001-08-17,37.29,16.06,23.84,31.57
2001-08-20,37.29,16.06,22.87,31.57
2001-08-21,37.29,16.06,24.4,31.57
2001-08-22,37.29,16.06,22.44,31.57
2001-08-23,37.29,16.06,22.23,31.57
2001-08-24,37.29,16.06,19.71,31.57
2001-08-27,37.29,16.06,20.56,31.57
2001-08-28,37.29,16.06,22.0,31.57
2001-08-29,37.29,16.06,23.03,31.57
2001-08-30,37.29,16.06,25.41,31.57
2001-08-31,37.29,16.06,24.92,31.57
2001-09-04,37.29,16.06,25.85,31.57
2001-09-05,37.29,16.06,26.35,31.57
2001-09-06,37.29,16.06,28.61,31.57
2001-09-07,37.29,16.06,30.99,31.57
2001-09-10,37.29,16.06,31.84,31.57
2001-09-17,37.29,16.06,41.76,31.57
2001-09-18,37.29,16.06,38.87,31.57
2001-09-19,37.29,16.06,40.56,31.57
2001-09-20,37.29,16.06,43.74,31.57
2001-09-21,37.29,16.06,42.66,31.57
2001-09-24,37.29,16.06,37.75,31.57
2001-09-25,37.29,16.06,35.81,31.57
2001-09-26,37.29,16.06,35.26,31.57
2001-09-27,37.29,16.06,34.0,31.57
2001-09-28,37.29,16.06,31.93,31.57
2001-10-01,37.29,16.06,32.32,31.57
2001-10-02,37.29,16.06,31.18,31.57
2001-10-03,37.29,16.06,31.34,31.57
2001-10-04,37.29,16.06,31.97,31.57
2001-10-05,37.29,16.06,33.39,31.57
2001-10-08,37.29,16.06,35.12,31.57
2001-10-09,37.29,16.06,34.83,31.57
2001-10-10,37.29,16.06,31.6,31.57
2001-10-11,37.29,16.06,31.5,31.57
2001-10-12,37.29,16.06,35.27,31.57
2001-10-15,37.29,16.06,35.31,31.57
2001-10-16,37.29,16.06,32.88,31.57
2001-10-17,37.29,16.06,35.08,31.57
2001-10-18,37.29,16.06,34.95,31.57
2001-10-19,37.29,16.06,34.11,31.57
2001-10-22,37.29,16.06,32.25,31.57
2001-10-23,37.29,16.06,32.0,31.57
2001-10-24,37.29,16.06,30.95,31.57
2001-10-25,37.29,16.06,29.46,31.57
2001-10-26,37.29,16.06,28.42,31.57
2001-10-29,37.29,16.06,31.64,31.57
2001-10-30,37.29,16.06,33.46,31.57
2001-10-31,37.29,16.06,33.56,31.57
2001-11-01,37.29,16.06,32.31,31.57
2001-11-02,37.29,16.06,30.71,31.57
2001-11-05,37.29,16.06,30.5,31.57
2001-11-06,37.29,16.06,28.8,31.57
2001-11-07,37.29,16.06,29.13,31.57
2001-11-08,37.29,16.06,28.62,31.57
2001-11-09,37.29,16.06,27.44,31.57
2001-11-12,37.29,16.06,29.35,31.57
2001-11-13,37.29,16.06,26.47,31.57
2001-11-14,37.29,16.06,26.56,31.57
2001-11-15,37.29,16.06,25.56,31.57
2001-11-16,37.29,16.06,25.07,31.57
2001-11-19,37.29,16.06,24.46,31.57
2001-11-20,37.29,16.06,24.12,31.57
2001-11-21,37.29,16.06,24.19,31.57
2001-11-23,37.29,16.06,23.25,31.57
2001-11-26,37.29,16.06,23.79,31.57
2001-11-27,37.29,16.06,24.0,31.57
2001-11-28,37.29,16.06,25.9,31.57
2001-11-29,37.29,16.06,25.18,31.57
2001-11-30,37.29,16.06,23.84,31.57
2001-12-03,37.29,16.06,25.77,31.57
2001-12-04,37.29,16.06,24.08,31.57
2001-12-05,37.29,16.06,23.02,31.57
2001-12-06,37.29,16.06,23.71,31.57
2001-12-07,37.29,16.06,23.49,31.57
2001-12-10,37.29,16.06,25.62,31.57
2001-12-11,37.29,16.06,25.3,31.57
2001-12-12,37.29,16.06,24.87,31.57
2001-12-13,37.29,16.06,25.91,31.57
2001-12-14,37.29,16.06,24.63,31.57
2001-12-17,37.29,16.06,24.26,31.57
2001-12-18,37.29,16.06,23.29,31.57
2001-12-19,37.29,16.06,22.58,31.57
2001-12-20,37.29,16.06,23.67,31.57
2001-12-21,37.29,16.06,22.5,31.57
2001-12-24,37.29,16.06,22.62,31.57
2001-12-26,37.29,16.06,22.29,31.57
2001-12-27,37.29,16.06,21.59,31.57
2001-12-28,37.29,16.06,21.4,31.57
2001-12-31,37.29,16.06,23.8,31.57
2002-01-02,37.29,16.06,22.71,31.57
2002-01-03,37.29,16.06,21.34,31.57
2002-01-04,37.29,16.06,20.45,31.57
2002-01-07,37.29,16.06,21.94,31.57
2002-01-08,37.29,16.06,21.83,31.57
2002-01-09,37.29,16.06,22.13,31.57
2002-01-10,37.29,16.06,22.36,31.57
2002-01-11,37.29,16.06,22.6,31.57
2002-01-14,37.29,16.06,23.58,31.57
2002-01-15,37.29,16.06,22.7,31.57
2002-01-16,37.29,16.06,23.45,31.57
2002-01-17,37.29,16.06,22.25,31.57
2002-01-18,37.29,16.06,22.52,31.57
2002-01-22,37.29,16.06,23.61,31.57
2002-01-23,37.29,16.06,21.88,31.57
2002-01-24,37.29,16.06,21.15,31.57
2002-01-25,37.29,16.06,21.01,31.57
2002-01-28,37.29,16.06,21.14,31.57
2002-01-29,37.29,16.06,24.35,31.57
2002-01-30,37.29,16.06,23.22,31.57
2002-01-31,37.29,16.06,21.09,31.57
2002-02-01,37.29,16.06,21.12,31.57
2002-02-04,37.29,16.06,24.87,31.57
2002-02-05,37.29,16.06,25.45,31.57
2002-02-06,37.29,16.06,26.09,31.57
2002-02-07,37.29,16.06,25.11,31.57
2002-02-08,37.29,16.06,23.26,31.57
2002-02-11,37.29,16.06,21.78,31.57
2002-02-12,37.29,16.06,21.62,31.57
2002-02-13,37.29,16.06,20.85,31.57
2002-02-14,37.29,16.06,21.77,31.57
2002-02-15,37.29,16.06,22.37,31.57
2002-02-19,37.29,16.06,24.43,31.57
2002-02-20,37.29,16.06,22.66,31.57
2002-02-21,37.29,16.06,23.8,31.57
2002-02-22,37.29,16.06,22.86,31.57
2002-02-25,37.29,16.06,21.84,31.57
2002-02-26,37.29,16.06,21.68,31.57
2002-02-27,37.29,16.06,21.49,31.57
2002-02-28,37.29,16.06,21.59,31.57
2002-03-01,37.29,16.06,19.96,31.57
2002-03-04,37.29,16.06,20.5,31.57
2002-03-05,37.29,16.06,20.3,31.57
2002-03-06,37.29,16.06,19.94,31.57
2002-03-07,37.29,16.06,20.04,31.57
2002-03-08,37.29,16.06,19.27,31.57
2002-03-11,37.29,16.06,19.84,31.57
2002-03-12,37.29,16.06,19.59,31.57
2002-03-13,37.29,16.06,19.46,31.57
2002-03-14,37.29,16.06,19.2,31.57
2002-03-15,37.29,16.06,18.42,31.57
2002-03-18,37.29,16.06,18.93,31.57
2002-03-19,37.29,16.06,18.16,31.57
2002-03-20,37.29,16.06,18.46,31.57
2002-03-21,37.29,16.06,18.15,31.57
2002-03-22,37.29,16.06,17.77,31.57
2002-03-25,37.29,16.06,18.48,31.57
2002-03-26,37.29,16.06,18.13,31.57
2002-03-27,37.29,16.06,17.7,31.57
2002-03-28,37.29,16.06,17.4,31.57
2002-04-01,37.29,16.06,18.73,31.57
2002-04-02,37.29,16.06,19.16,31.57
2002-04-03,37.29,16.06,20.2,31.57
2002-04-04,37.29,16.06,19.78,31.57
2002-04-05,37.29,16.06,19.13,31.57
2002-04-08,37.29,16.06,19.61,31.57
2002-04-09,37.29,16.06,19.47,31.57
2002-04-10,37.29,16.06,18.19,31.57
2002-04-11,37.29,16.06,20.3,31.57
2002-04-12,37.29,16.06,19.42,31.57
2002-04-15,37.29,16.06,19.82,31.57
2002-04-16,37.29,16.06,18.11,31.57
2002-04-17,37.29,16.06,18.43,31.57
2002-04-18,37.29,16.06,19.29,31.57
2002-04-19,37.29,16.06,18.3,31.57
2002-04-22,37.29,16.06,19.77,31.57
2002-04-23,37.29,16.06,20.28,31.57
2002-04-24,37.29,16.06,20.77,31.57
2002-04-25,37.29,16.06,20.95,31.57
2002-04-26,37.29,16.06,22.14,31.57
2002-04-29,37.29,16.06,24.05,31.57
2002-04-30,37.29,16.06,21.91,31.57
2002-05-01,37.29,16.06,20.06,31.57
2002-05-02,37.29,16.06,20.07,31.57
2002-05-03,37.29,16.06,20.19,31.57
2002-05-06,37.29,16.06,22.56,31.57
2002-05-07,37.29,16.06,21.94,31.57
2002-05-08,37.29,16.06,20.39,31.57
2002-05-09,37.29,16.06,21.56,31.57
2002-05-10,37.29,16.06,22.41,31.57
2002-05-13,37.29,16.06,20.72,31.57
2002-05-14,37.29,16.06,19.35,31.57
2002-05-15,37.29,16.06,19.19,31.57
2002-05-16,37.29,16.06,18.5,31.57
2002-05-17,37.29,16.06,17.7,31.57
2002-05-20,37.29,16.06,19.24,31.57
2002-05-21,37.29,16.06,20.05,31.57
2002-05-22,37.29,16.06,19.58,31.57
2002-05-23,37.29,16.06,18.23,31.57
2002-05-24,37.29,16.06,18.9,31.57
2002-05-28,37.29,16.06,20.31,31.57
2002-05-29,37.29,16.06,20.39,31.57
2002-05-30,37.29,16.06,20.61,31.57
2002-05-31,37.29,16.06,19.98,31.57
2002-06-03,37.29,16.06,23.37,31.57
2002-06-04,37.29,16.06,23.89,31.57
2002-06-05,37.29,16.06,22.61,31.57
2002-06-06,37.29,16.06,24.16,31.57
2002-06-07,37.29,16.06,23.51,31.57
2002-06-10,37.29,16.06,23.72,31.57
2002-06-11,37.29,16.06,24.45,31.57
2002-06-12,37.29,16.06,24.15,31.57
2002-06-13,37.29,16.06,25.02,31.57
2002-06-14,37.29,16.06,25.96,31.57
2002-06-17,37.29,16.06,24.64,31.57
2002-06-18,37.29,16.06,24.24,31.57
2002-06-19,37.29,16.06,26.06,31.57
2002-06-20,37.29,16.06,27.48,31.57
2002-06-21,37.29,16.06,27.23,31.57
2002-06-24,37.29,16.06,26.98,31.57
2002-06-25,37.29,16.06,27.84,31.57
2002-06-26,37.29,16.06,28.42,31.57
2002-06-27,37.29,16.06,26.29,31.57
2002-06-28,37.29,16.06,25.4,31.57
2002-07-01,37.29,16.06,27.11,31.57
2002-07-02,37.29,16.06,28.96,31.57
2002-07-03,37.29,16.06,29.42,31.57
2002-07-05,37.29,16.06,27.11,31.57
2002-07-08,37.29,16.06,28.25,31.57
2002-07-09,37.29,16.06,30.22,31.57
2002-07-10,37.29,16.06,34.1,31.57
2002-07-11,37.29,16.06,33.85,31.57
2002-07-12,37.29,16.06,32.94,31.57
2002-07-15,37.29,16.06,35.03,31.57
2002-07-16,37.29,16.06,36.65,31.57
2002-07-17,37.29,16.06,35.45,31.57
2002-07-18,37.29,16.06,35.12,31.57
2002-07-19,37.29,16.06,38.17,31.57
2002-07-22,37.29,16.06,41.87,31.57
2002-07-23,37.29,16.06,44.92,31.57
2002-07-24,37.29,16.06,39.86,31.57
2002-07-25,37.29,16.06,39.27,31.57
2002-07-26,37.29,16.06,35.51,31.57
2002-07-29,37.29,16.06,31.33,31.57
2002-07-30,37.29,16.06,31.92,31.57
2002-07-31,37.29,16.06,32.03,31.57
2002-08-01,37.29,16.06,36.95,31.57
2002-08-02,37.29,16.06,41.29,31.57
2002-08-05,37.29,16.06,45.08,31.57
2002-08-06,37.29,16.06,42.03,31.57
2002-08-07,37.29,16.06,38.73,31.57
2002-08-08,37.29,16.06,36.33,31.57
2002-08-09,37.29,16.06,35.33,31.57
2002-08-12,37.29,16.06,37.05,31.57
2002-08-13,37.29,16.06,35.82,31.57
2002-08-14,37.29,16.06,32.36,31.57
2002-08-15,37.29,16.06,29.43,31.57
2002-08-16,37.29,16.06,28.81,31.57
2002-08-19,37.29,16.06,28.61,31.57
2002-08-20,37.29,16.06,29.59,31.57
